,Year,Month,Departure CPH Country,OnCounty,Destination CPH Country,OffCounty,Count
59918,2021.0,12.0,England,SUFFOLK,England,CLEVELAND,40
59923,2021.0,12.0,England,SUFFOLK,England,NORTH YORKSHIRE,44
59924,2021.0,12.0,England,SUFFOLK,England,SOMERSET,1
59925,2021.0,12.0,England,SUFFOLK,England,SOUTH YORKSHIRE,104
59929,2021.0,12.0,England,SUFFOLK,Wales,MID GLAMORGAN,29
59932,2021.0,12.0,England,SURREY,England,DEVON,15
59935,2021.0,12.0,England,SURREY,England,GLOUCESTERSHIRE,16
59941,2021.0,12.0,England,SURREY,England,WILTSHIRE,14
59994,2021.0,12.0,England,WEST SUSSEX,England,AVON,2
60005,2021.0,12.0,England,WEST SUSSEX,England,SHROPSHIRE,17
60006,2021.0,12.0,England,WEST SUSSEX,England,SOMERSET,24
60009,2021.0,12.0,England,WEST SUSSEX,England,WILTSHIRE,6
60011,2021.0,12.0,England,WEST SUSSEX,Scotland,NORTHUMBERLAND,4
60012,2021.0,12.0,England,WEST SUSSEX,Wales,CLWYD,4
