Movement Year,Movement Month Number,Best CPH Country (Dep),Best CPH County (Dep),Best CPH Country (Dest),Best CPH County (Dest),Number of Movements,Number of Animals Moved
2019,2,England,Derbyshire,Wales,Mid Glamorgan,4,432
2019,2,England,Devonshire,England,Cornwall,422,"18,975"
2019,2,England,Devonshire,England,Devonshire,161,891
2019,2,England,Devonshire,England,Dorset,97,"12,302"
2019,2,England,Devonshire,England,Kent,10,654
2019,2,England,Devonshire,England,Shropshire,2,51
2019,2,England,Devonshire,England,Somerset,67,944
2019,2,England,Devonshire,England,Warwickshire,22,"1,030"
2019,2,England,Devonshire,England,West Midlands,70,"2,072"
2019,2,England,Devonshire,England,Wiltshire,100,"3,558"
2019,2,England,Devonshire,Wales,Dyfed,13,"1,044"
2019,2,England,Devonshire,Wales,Mid Glamorgan,67,"6,776"
2019,2,England,Devonshire,Wales,Powys (North & South),58,"7,776"
2019,2,England,Dorset,England,Cornwall,23,447
2019,2,England,Dorset,England,Devonshire,1,4
2019,2,England,Dorset,England,Dorset,200,"7,407"
2019,2,England,Dorset,England,Somerset,33,166
2019,2,England,Dorset,Wales,Dyfed,4,500
2019,2,England,Durham,England,Cumbria,6,697
2019,2,England,Durham,England,Durham,93,"1,593"
2019,2,England,Durham,England,Greater Manchester,9,979
2019,2,England,Durham,England,Humberside,26,"2,024"
2019,2,England,Durham,England,Lancashire,35,"1,774"
2019,2,England,Durham,England,Leicester,3,90
2019,2,England,Durham,England,North Yorkshire,2,26
2019,2,England,Durham,England,Shropshire,5,510
2019,2,England,Durham,England,Staffordshire,5,"1,438"
2019,2,England,Durham,England,Tyne & Wear,3,115
2019,2,England,Durham,England,West Midlands,2,215
2019,2,England,Durham,England,West Yorkshire,11,659
2019,2,England,Durham,Wales,Clwyd,6,339
2019,2,England,Durham,Wales,Dyfed,1,35
2019,2,England,Durham,Wales,Mid Glamorgan,5,"1,207"
2019,2,England,Durham,Wales,Powys (North & South),10,794
2019,2,England,East Sussex,England,Dorset,5,406
2019,2,England,East Sussex,England,East Sussex,105,846
2019,2,England,East Sussex,England,Greater London - East,4,271
2019,2,England,East Sussex,England,Hampshire,1,3
2019,2,England,East Sussex,England,Kent,37,"3,384"
2019,2,England,East Sussex,England,Warwickshire,2,143
2019,2,England,East Sussex,England,West Sussex,13,90
2019,2,England,East Sussex,Wales,Mid Glamorgan,3,698
2019,2,England,Essex,England,Cambridgeshire,3,9
2019,2,England,Essex,England,Essex,110,"3,120"
2019,2,England,Essex,England,Greater London - East,10,"1,660"
2019,2,England,Essex,England,Leicester,1,136
2019,2,England,Essex,England,Norfolk,2,61
2019,2,England,Gloucestershire,England,Avon,1,7
2019,2,England,Gloucestershire,England,Dorset,7,389
2019,2,England,Gloucestershire,England,Gloucestershire,73,"1,763"
2019,2,England,Gloucestershire,England,Hereford & Worcester,1,2
2019,2,England,Gloucestershire,England,Humberside,7,422
2019,2,England,Gloucestershire,England,Oxfordshire,34,"1,842"
2019,2,England,Gloucestershire,England,Staffordshire,3,261
2019,2,England,Gloucestershire,England,Warwickshire,21,"2,620"
2019,2,England,Gloucestershire,England,Wiltshire,2,22
2019,2,England,Gloucestershire,Wales,Dyfed,1,148
2019,2,England,Gloucestershire,Wales,Gwent,3,8
2019,2,England,Gloucestershire,Wales,Mid Glamorgan,7,247
2019,2,England,Gloucestershire,Wales,Powys (North & South),11,"1,415"
2019,2,England,Greater London,England,East Sussex,2,16
2019,2,England,Greater London,England,Kent,1,7
2019,2,England,Greater London - East,England,Greater London - East,20,"5,079"
2019,2,England,Greater Manchester,England,Cheshire,3,15
2019,2,England,Greater Manchester,England,Derbyshire,7,30
2019,2,England,Greater Manchester,England,Greater Manchester,24,297
2019,2,England,Greater Manchester,England,Lancashire,13,440
2019,2,England,Greater Manchester,England,West Yorkshire,5,37
2019,2,England,Hampshire,England,Dorset,14,228
2019,2,England,Hampshire,England,Hampshire,24,275
2019,2,England,Hampshire,England,Kent,3,769
2019,2,England,Hampshire,England,Oxfordshire,2,12
2019,2,England,Hampshire,England,West Sussex,2,11
2019,2,England,Hampshire,England,Wiltshire,10,580
2019,2,England,Hampshire,Wales,Dyfed,10,"1,470"
2019,2,England,Hampshire,Wales,Mid Glamorgan,2,481
2019,2,England,Hampshire,Wales,Powys (North & South),4,324
2019,2,England,Hereford & Worcester,England,Cornwall,14,"2,149"
2019,2,England,Hereford & Worcester,England,Derbyshire,19,"1,324"
2019,2,England,Hereford & Worcester,England,Dorset,9,"3,277"
2019,2,England,Hereford & Worcester,England,Gloucestershire,23,"1,203"
2019,2,England,Hereford & Worcester,England,Hereford & Worcester,87,"3,291"
2019,2,England,Hereford & Worcester,England,Kent,8,"1,166"
2019,2,England,Hereford & Worcester,England,Lancashire,5,585
2019,2,England,Hereford & Worcester,England,Oxfordshire,33,"2,573"
2019,2,England,Hereford & Worcester,England,Shropshire,30,"2,877"
2019,2,England,Hereford & Worcester,England,Staffordshire,21,"1,978"
2019,2,England,Hereford & Worcester,England,Warwickshire,69,"4,527"
2019,2,England,Hereford & Worcester,England,West Midlands,130,"10,851"
2019,2,England,Hereford & Worcester,England,Wiltshire,3,302
2019,2,England,Hereford & Worcester,Wales,Clwyd,7,427
2019,2,England,Hereford & Worcester,Wales,Dyfed,18,"3,698"
2019,2,England,Hereford & Worcester,Wales,Gwent,21,336
2019,2,England,Hereford & Worcester,Wales,Mid Glamorgan,57,"5,449"
2019,2,England,Hereford & Worcester,Wales,Powys (North & South),16,"1,638"
2019,2,England,Hertford,England,Bedfordshire,1,17
2019,2,England,Hertford,England,Cambridgeshire,8,57
2019,2,England,Hertford,England,Essex,19,189
2019,2,England,Hertford,England,Greater London - East,5,30
2019,2,England,Hertford,Wales,Mid Glamorgan,5,690
2019,2,England,Humberside,England,Durham,1,68
2019,2,England,Humberside,England,Humberside,46,"1,015"
2019,2,England,Humberside,England,Lancashire,1,42
2019,2,England,Humberside,England,Lincolnshire,1,4
2019,2,England,Humberside,England,North Yorkshire,8,54
2019,2,England,Humberside,England,South Yorkshire,3,12
2019,2,England,Humberside,England,West Yorkshire,4,11
2019,2,England,Isle of Wight,England,Dorset,8,832
2019,2,England,Isle of Wight,England,Hampshire,18,225
2019,2,England,Kent,England,Dorset,2,129
2019,2,England,Kent,England,East Sussex,9,52
2019,2,England,Kent,England,Essex,18,"1,275"
2019,2,England,Kent,England,Greater London - East,17,"1,399"
2019,2,England,Kent,England,Hampshire,6,416
2019,2,England,Kent,England,Kent,153,"3,380"
2019,2,England,Kent,England,Oxfordshire,3,409
2019,2,England,Kent,England,Shropshire,6,"1,292"
2019,2,England,Kent,England,Somerset,3,378
2019,2,England,Kent,England,Warwickshire,4,478
2019,2,England,Kent,England,West Sussex,4,112
2019,2,England,Lancashire,England,Cheshire,2,16
2019,2,England,Lancashire,England,Cumbria,4,19
2019,2,England,Lancashire,England,Greater Manchester,58,"1,637"
2019,2,England,Lancashire,England,Lancashire,222,"5,746"
2019,2,England,Lancashire,England,North Yorkshire,6,227
2019,2,England,Lancashire,England,Oxfordshire,13,493
2019,2,England,Lancashire,England,Warwickshire,2,63
2019,2,England,Lancashire,England,West Midlands,3,544
2019,2,England,Lancashire,England,West Yorkshire,55,"1,017"
2019,2,England,Lancashire,Wales,Clwyd,8,450
2019,2,England,Lancashire,Wales,Mid Glamorgan,14,"4,386"
2019,2,England,Leicester,England,Derbyshire,13,228
2019,2,England,Leicester,England,Dorset,2,109
2019,2,England,Leicester,England,Leicester,111,"1,582"
2019,2,England,Leicester,England,Lincolnshire,11,580
2019,2,England,Leicester,England,Shropshire,5,"2,021"
2019,2,England,Leicester,England,Staffordshire,23,814
2019,2,England,Leicester,England,Warwickshire,41,"2,474"
2019,2,England,Leicester,England,West Midlands,7,27
2019,2,England,Leicester,Wales,Mid Glamorgan,5,392
2019,2,England,Leicester,Wales,Powys (North & South),11,506
2019,2,England,Lincolnshire,England,Cambridgeshire,3,12
2019,2,England,Lincolnshire,England,Derbyshire,4,75
2019,2,England,Lincolnshire,England,Humberside,11,684
2019,2,England,Lincolnshire,England,Leicester,4,61
2019,2,England,Lincolnshire,England,Lincolnshire,85,803
2019,2,England,Lincolnshire,England,South Yorkshire,4,7
2019,2,England,Lincolnshire,England,Warwickshire,9,"1,731"
2019,2,England,Lincolnshire,Wales,Powys (North & South),5,751
2019,2,England,Merseyside,England,Cheshire,1,14
2019,2,England,Merseyside,England,Merseyside,1,8
2019,2,England,Merseyside,Wales,Clwyd,1,1
2019,2,England,Norfolk,England,Cambridgeshire,2,5
2019,2,England,Norfolk,England,Dorset,1,247
2019,2,England,Norfolk,England,Essex,2,42
2019,2,England,Norfolk,England,Kent,2,363
2019,2,England,Norfolk,England,Lancashire,1,20
2019,2,England,Norfolk,England,Lincolnshire,4,28
2019,2,England,Norfolk,England,Norfolk,123,"2,761"
2019,2,England,Norfolk,England,Staffordshire,1,79
2019,2,England,Norfolk,Wales,Powys (North & South),11,"2,716"
2019,2,England,Northamptonshire,England,Bedfordshire,1,6
2019,2,England,Northamptonshire,England,Cambridgeshire,1,3
2019,2,England,Northamptonshire,England,Derbyshire,1,27
2019,2,England,Northamptonshire,England,Dorset,15,"1,759"
2019,2,England,Northamptonshire,England,Essex,2,391
2019,2,England,Northamptonshire,England,Greater London - East,18,"1,946"
2019,2,England,Northamptonshire,England,Hereford & Worcester,1,9
2019,2,England,Northamptonshire,England,Humberside,1,102
2019,2,England,Northamptonshire,England,Kent,3,431
2019,2,England,Northamptonshire,England,Lancashire,2,169
2019,2,England,Northamptonshire,England,Leicester,45,404
2019,2,England,Northamptonshire,England,Lincolnshire,2,31
2019,2,England,Northamptonshire,England,Oxfordshire,1,31
2019,2,England,Northamptonshire,England,Shropshire,4,744
2019,2,England,Northamptonshire,England,Somerset,7,"1,398"
2019,2,England,Northamptonshire,England,Staffordshire,2,81
2019,2,England,Northamptonshire,England,Warwickshire,51,"1,942"
